127.0.0.1 - - [14/Dec/2015:20:58:11 -0300] "GET /Invoicing/naviox/js/naviox.js?ox=5.4 HTTP/1.1" 200 4224
127.0.0.1 - - [14/Dec/2015:20:58:11 -0300] "POST /Invoicing/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 115
127.0.0.1 - - [14/Dec/2015:20:58:11 -0300] "GET /favicon.ico HTTP/1.1" 404 983
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "POST /Invoicing/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 506
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/dwr/interface/Folders.js?ox=5.4 HTTP/1.1" 200 238
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/dwr/interface/Modules.js?ox=5.4 HTTP/1.1" 200 973
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/naviox/images/bookmark-off.png HTTP/1.1" 200 773
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/dwr/interface/Module.js?ox=5.4 HTTP/1.1" 200 1132
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/dwr/util.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/dwr/interface/View.js?ox=5.4 HTTP/1.1" 200 529
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/dwr/interface/Tab.js?ox=5.4 HTTP/1.1" 200 995
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/modules/Customer HTTP/1.1" 200 26034
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/fonts/materialdesignicons-webfont.woff2?v=1.2.64 HTTP/1.1" 404 1069
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/fonts/materialdesignicons-webfont.woff?v=1.2.64 HTTP/1.1" 200 88492
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/help.png HTTP/1.1" 200 786
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/customize.png HTTP/1.1" 200 299
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/show-filter.gif HTTP/1.1" 200 67
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/add.gif HTTP/1.1" 200 71
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/move.png HTTP/1.1" 200 307
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/remove.gif HTTP/1.1" 200 97
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/clear-right.gif HTTP/1.1" 200 124
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/previous_page_disable.gif HTTP/1.1" 200 53
127.0.0.1 - - [14/Dec/2015:20:58:17 -0300] "GET /Invoicing/xava/images/next_page_disable.gif HTTP/1.1" 200 53
127.0.0.1 - - [14/Dec/2015:20:58:18 -0300] "GET /Invoicing/xava/style/liferay51/images/application/handle_vertical.png HTTP/1.1" 200 381
127.0.0.1 - - [14/Dec/2015:20:58:18 -0300] "POST /Invoicing/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1412
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/modules/Procuct HTTP/1.1" 200 14751
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/style/naviox.css?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/style/materialdesignicons.css?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/dwr/interface/Modules.js?ox=5.4 HTTP/1.1" 200 973
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/dwr-engine.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/calendar/skins/aqua/theme.css?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/dwr/interface/Folders.js?ox=5.4 HTTP/1.1" 200 238
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/style/yahoo-treeview/treeview.css?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/style/smoothness/jquery-ui.css?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/style/custom.css?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/style/c3.css?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/dwr/util.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/dwr/interface/Module.js?ox=5.4 HTTP/1.1" 200 1132
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/dwr/interface/Tab.js?ox=5.4 HTTP/1.1" 200 995
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/dwr/interface/View.js?ox=5.4 HTTP/1.1" 200 529
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/openxava.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/calendar/lang/calendar-es.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/calendar.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/jquery.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/jquery.ui.touch-punch.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/jquery-ui.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/typewatch.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/js/jquery.sorttable.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/autoNumeric.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/chartDataEditor.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/ckeditor.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/calendar/calendar.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/c3.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/d3.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/elementCollectionEditor.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/htmlEditor.js?ox=5.4 HTTP/1.1" 304 -
